ID,Título,Conteúdo,Data
5216,['Aberto oficialmente o ano letivo das creches            \r\n'],"['Cumprindo com um compromisso histórico de suas gestões à frente da Prefeitura Municipal, o prefeito de São Gabriel, Rossano Gonçalves, abriu oficialmente o ano letivo das Creches municipais, em solenidade transcorrida na manhã desta segunda-feira, 9 de janeiro. O ato foi realizado na Escola Municipal de Educação Infantil Professora Ângela Scipioni, no bairro Pomares.', <br/>, <br/>, 'Em sua fala, o secretário de Educação, vereador Sildo Cabreira, ressaltou que o local foi escolhido para a solenidade para simbolizar o compromisso da gestão com as comunidades urbanas mais necessitadas da presença do Poder Público. “Ao longo do governo, vamos procurar fazer com que as boas notícias da área escolar não sejam geradas somente nas escolas mais centrais, mas também nas escolas de nossas vilas e bairros. Por isso, fizemos questão de realizar esta abertura do ano letivo das creches aqui no Bairro Pomares, uma comunidade que costumava ser esquecida, além de enaltecer a memória da inesquecível educadora que dá nome à escola, nossa saudosa professora Ângela Scipioni, que foi secretária de Educação em outra gestão do prefeito Rossano, e uma grande inspiração para o programa do novo governo”, salientou o secretário.', <br/>, <br/>, 'Em sua manifestação, o prefeito Rossano ressaltou o empenho da equipe da Secretaria de Educação em garantir o retorno das atividades nas creches em menos de dez dias da nova gestão. “Apesar da situação precaríssima em que se encontra, a secretaria trabalhou incansavelmente para atingir este objetivo que determinamos, para garantir que os pais de família de nossa cidade possam trabalhar tranquilamente sabendo que seus filhos estão acolhidos em um ambiente saudável e dinâmico, que favoreça o desenvolvimento da criança em todos os sentidos”, assinalou. ', <br/>, <br/>, 'Ao final do ato, o morador do bairro Pomares, questionou o prefeito sobre as melhorias que o bairro necessita, e ouviu do Chefe do Executivo a garantia de interesse em aplicar, no local, um programa de regularização fundiária, para dar aos moradores de áreas invadidas a escritura definitiva, e conseguir, a partir disso, realizar investimentos e novos equipamentos públicos no local. “O fato de estarmos aqui, já demonstra que não vamos nos esquecer do Pomares, nem dos demais bairros da nossa comunidade”, assinalou Rossano. ', <br/>, <br/>, <b>Redação: Cláudio Moreira (MTb/DRT/RS 010499)</b>, <br/>]","['São Gabriel, 09/01/2017']"
5217,['Prefeitos de São Gabriel e Vila Nova se reúnem            \r\n'],"['Na manhã desta segunda-feira, 9 de janeiro, o prefeito de São Gabriel, Rossano Dotto Gonçalves, recebeu em seu gabinete o prefeito de Vila Nova do Sul, José Moura (PMDB), que esteve no Palácio Plácido de Castro acompanhado do presidente da Câmara de Vereadores de Vila Nova do Sul, vereador João Felisberto Cavalheiro (PMDB), do assessor jurídico Luís Benavides Alves e do engenheiro civil Paulo Nogara. O prefeito Rossano recepcionou o colega vilanovense na companhia do secretário municipal de Planejamento e Projetos, Ricardo Júnior, e de Obras e Urbanismo, vereador Marcos Vieira.', <br/>, <br/>, 'Os dois prefeitos trataram a respeito da continuidade da obra de construção da ponte que interliga os dois municípios, pela localidade do Passo do Rocha, para a qual existe a necessidade de ajuste de contrapartidas e licenças ambientais específicas.', <br/>, <br/>, 'O prefeito Rossano Gonçalves ressaltou que sua equipe técnica estará empenhada na continuidade da obra. “Seremos sempre parceiros de toda e qualquer iniciativa que almejar o desenvolvimento regional, e seremos parceiros do prefeito Moura e demais municípios da nossa região”, assinalou. \xa0', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 09/01/2017']"
5218,['Prefeito marca coletiva para mostrar situação da Prefeitura            \r\n'],"['Após determinar que cada secretário municipal procedesse um amplo levantamento da situação de todos os setores do Executivo Municipal, o Prefeito de São Gabriel, Rossano Gonçalves, agendou entrevista coletiva para revelar os dados do diagnóstico da situação econômica, fiscal e estrutural deixada pela gestão anterior. A coletiva será às 10 horas do dia 12 de janeiro, quinta-feira próxima, no Salão de Atos do Palácio Plácido de Castro.', <br/>, <br/>, 'Na ocasião, o Chefe do Executivo pretende mostrar a situação do endividamento público, a situação fiscal, a relação com fornecedores, o status de cada contrato e convênio e o estado da infra-estrutura herdada do governo anterior. Os órgãos de imprensa e as diversas mídias sociais estão sendo convidadas para este encontro.\xa0 \xa0', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 10/01/2017']"
5219,['Novos e atuais comandantes dos quartéis visitam o Prefeito Rossano            \r\n'],"['Os atuais e futuros comandantes das três unidades militares da Guarnição Federal do Exército Brasileiro em São Gabriel, estiveram no gabinete do Prefeito Rossano Dotto Gonçalves na manhã desta terça-feira, 10 de janeiro.\xa0 Os três quartéis tem solenidades de troca de comando marcadas neste mês de janeiro, e os comandos já estão em fase de transição.', <br/>, <br/>, 'O prefeito Rossano ressaltou a constante parceria, em seus mandatos anteriores, com as Forças Armadas, tanto na execução das antigas ACISOs (Ações Cívico-Sociais) apoiando a prestação de serviços à população nos bairros\xa0 e vilas, como também na implementação de programas sociais específicos, como o Programa Sentinela, que oferecia apoio sócio-educativo a estudantes vindos de famílias em situação de vulnerabilidade social nos quartéis, além do apoio logístico às Campanhas do Agasalho e à Comissão Municipal de Defesa Civil. “Pretendemos manter e aprimorar nossa boa relação com as Forças Armadas, que tem um papel estratégico e fundamental na nossa comunidade, promovendo os valores do patriotismo e da cidadania entre nossos jovens”, ressaltou.', <br/>, <br/>, 'As cerimônias de passagem de comando ocorrem, em datas distintas, nas respectivas unidades. O atual comandante do 9.º Regimento de Cavalaria Blindada, coronel Evandro Lupchinski, passará o cargo ao tenente-coronel Marcos Espellet Menezes, no dia 12 de janeiro, quinta-feira, às 19:30h. Já a 13.ª Companhia de Comunicações terá a passagem de comando do atual comandante, major Jairo Guerra, para o novo titular, major Breno da Costa, no dia seguinte, sexta-feira, às 10 horas. Por sua vez, o comandante do 6.º Batalhão de Engenharia e Combate, coronel Mauri Marcelo Félix Freitas, passa o comando para o tenente-coronel Paulo André Santos Silva, no dia 17 de janeiro, às 19:30h. ', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>]","['São Gabriel, 10/01/2017']"
5220,['Parceria Prefeitura-Susepe para trabalho dos apenados está mantida            \r\n'],"['O convênio que permite a apenados do regime semi-aberto a ressocialização através do trabalho braçal em operações da Prefeitura Municipal, terá sua continuidade assegurada na nova gestão. A afirmação é do Prefeito de São Gabriel, Rossano Dotto Gonçalves, em reunião mantida na manhã de hoje, 10 de janeiro, com o diretor do Presídio Estadual de São Gabriel, José Rodrigo da Costa Rodrigues, juntamente com o sub-diretor Fagner.\xa0 Participaram também da audiência os secretários municipais Antônio Pedro “Pepeca” Bertazzo (Serviços Urbanos), Marcos “Mec” Vieira (Obras) e Valdemir “Tita” Jobim (Administração).', <br/>, <br/>, 'O prefeito Rossano enfatizou que esta parceria é mantida desde sua primeira gestão, em1997, quando foi criado um convênio com a Superintendência de Serviços Penitenciários (Susepe) para implantação da primeira Fábrica de Tubos, em 1997, para construção de tubos de canalização de esgoto utilizando a mão-de-obra prisional. Desde então, os convênios para utilização dos apenados em trabalhos operacionais da Prefeitura vem sendo mantida. ', <br/>, <br/>, 'O prefeito determinou que a utilização de mão-de-obra prisional seja concentrada, neste primeiro momento, em ações da Secretaria de Serviços Urbanos, para operações de limpeza e conservação de ruas e praças, para depois expandir para as ações da Obras e outras pastas.\xa0 A cada três dias trabalhados, o apenado reduz um dia da sua pena, e recebe uma remuneração mensal equivalente a 75% do salário mínimo. “A continuidade deste convênio, além do aspecto humanizante, atende aos critérios de economicidade que norteiam a gestão, especialmente neste momento de dificuldades financeiras da prefeitura. Sem dúvida, a parceria com a Susepe tem rendido bons frutos, e vai continuar frutificando”, salientou. ', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 10/01/2017']"
5221,['Segurança Pública: BM Ambiental quer parceria com o Executivo Municipal            \r\n'],"['A proposta apresentada pelo Prefeito Rossano Gonçalves ainda ao longo da campanha eleitoral, de convênio com o Estado para custeio de horas extras de policiamento ostensivo e controle do trânsito em São Gabriel, estimula outros órgãos de segurança a propor novas estratégias de combate ao crime e à violência, em parceria com o Poder Executivo Municipal. Nesta quarta-feira, 11 de janeiro de 2017, o Chefe do Executivo recebeu em seu gabinete o comandante do Comando Ambiental da Brigada Militar, o coronel e engenheiro químico Vitor Hugo Konarzewsky, juntamente com o tenente-coronel Floresta, do 2.º Batalhão Ambiental da Brigada Militar, em Santa Maria.', <br/>, <br/>, 'O comandante informou o desejo do Comando Ambiental da BM em investir fortemente em São Gabriel, anunciando para breve a aquisição de uma nova viatura para o 3.º Grupamento de Polícia Ambiental, sediado no município, com recursos do Fundo de Recursos Hídricos da Secretaria do Meio Ambiente. ', <br/>, <br/>, 'Sabendo do propósito do prefeito Rossano em conveniar com o Estado para o custeio de horas extras de policiamento, o comandante colocou à disposição a Polícia Ambiental do Estado para semelhante parceria. “O Grupo Ambiental local tem feito um trabalho muito competente, com as horas funcionais durante o dia. Se tivermos um apoio para horas-extras noturnas, as operações teriam maior e melhor impacto”, ressaltou. O prefeito afirmou que tratará deste e de outros assuntos com o secretário de Segurança Pública, César Schirmer, em audiência no próximo dia 18 de janeiro, quarta-feira.', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 12/01/2017']"
5222,['Carnês do IPTU começam a chegar à população de São Gabriel            \r\n'],"['A partir da próxima segunda-feira, 16 de janeiro, começam a chegar às residências os carnês do IPTU (Imposto Predial e Territorial Urbano), ISSQN (Imposto Sobre Serviços de Qualquer Natureza) e Taxa de Fiscalização e Vistoria. A informação é dada pelo Secretário Municipal da Fazenda, Artur Goularte, e pelo Diretor de Arrecadação da Prefeitura Municipal, Luiz Alberto Flores Gonçalves. ', <br/>, <br/>, 'Os carnês impressos foram entregues nesta quinta-feira, 12 de janeiro, no Serviço de Atendimento ao Contribuinte (SAC) da Prefeitura Municipal, e já foram encaminhados ao diretor da unidade local dos Correios, Décio Paulo Ambrozi. “A parceria com os Correios é fundamental, porque é sua equipe de altíssimo nível que garante a remessa dos carnês aos endereços dos contribuintes, permitindo que neste momento de crise financeira, a Prefeitura possa contar com seu cidadão para continuar promovendo as melhorias necessárias na comunidade”, ressaltou Luiz Alberto.', <br/>, <br/>, 'O IPTU 2017 pode ser pago até 10 de fevereiro com 20% de desconto em cota única para contribuinte sem dívida ativa, e de 10% em cota única para contribuintes em dívida ativa, na mesma data-limite, que também é válida para pagar o ISSQN, a Taxa de Fiscalização e a Dívida Ativa em cota única. O desconto não vigora para o pagamento parcelado, podendo ser feito em até seis parcelas no IPTU e até duas parcelas no ISSQN. Os carnês serão remetidos aos contribuintes pelos correios, exceto nos casos de IPTU de terreno. Neste caso, o proprietário deve retirar seu carnê no SAC da Prefeitura Municipal. ', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>]","['São Gabriel, 12/01/2017']"
5223,['Rossano descreve a crise das finanças e estrutura herdada da gestão anterior            \r\n'],"['“Uma verdadeira tsunami varreu a Prefeitura de São Gabriel nos últimos quatro anos”. Com estas palavras, o prefeito Rossano Gonçalves definiu o resultado do diagnóstico apresentado na manhã desta quinta-feira, 12 de janeiro, no Salão de Atos do Palácio Plácido de Castro, em entrevista coletiva concedida à imprensa, com a presença de secretários do governo e de alguns vereadores, como o presidente da Câmara, Claudiomiro Borges (PR); Adão Santana (PTB); André Focaccia (PSD); Cilon Lisosky (PR); Paulo Sérgio Barros da Silva (PDT); Vagner Aloy (PSDB); Valdomiro Lima (PSDB) e Flávia Batista Almeida (PP).\xa0 Ao longo da coletiva, foram apresentados dados gerais do levantamento da situação econômica, fiscal, estrutural e financeira herdada do mandato anterior, com base em documentos, notas e relatórios levantados por cada secretário municipal.', <br/>, '\xa0 \xa0', <br/>, 'A maior dívida da História', <br/>, <br/>, 'Iniciando a explanação pelas finanças públicas, o prefeito ressaltou que o novo governo recebeu da administração anterior R$ 10.765.809,86 (dez milhões, setecentos e sessenta e cinco mil, oitocentos e nove reais e oitenta e seis centavos), sendo que deste total apenas R$ 2.253.640,63 (dois milhões, duzentos e cinqüenta e três mil, seiscentos e quarenta reais e sessenta e três centavos) eram de livre movimentação,e ainda assim, somente R$ 1.470.000,00 (um milhão, quatrocentos e setenta mil) poderia ser utilizado para pagamento da folha de dezembro dos servidores municipais, que totalizava R$ 5.083.000,00. (cinco milhões e oitenta e três mil reais). ', <br/>, <br/>, 'A dívida total do Município soma R$ 86.927.692,64 (oitenta e seis milhões, novecentos e vinte e sete mil, seiscentos e noventa e dois reais e sessenta e quatro centavos), sendo que deste total, R$ 44.112.636,06 (quarenta e quatro milhões, cento e doze mil, seiscentos e trinta e seis reais e seis centavos) são dívidas deixadas pelo mandato anterior, provenientes de restos a pagar empenhados, não empenhados, empenhados e não liquidados e dívida com IPRESG e precatórios. Por conta da dívida com o Ipresg, em 27 de janeiro o Município perderá o Certificado de Regularidade Previdenciária, um dos indicativos de saúde financeira, além de já estar incluído no Cadastro de Inadimplentes das duas esferas de governo, o que impossibilita contrair crédito para novos investimentos. ', <br/>, <br/>, 'Uma frota em situação precária', <br/>, <br/>, 'Conforme o levantamento produzido em cada secretaria, foram localizados 125 veículos e 55 equipamentos agrícolas, espalhados em vários terrenos e oficinas. Destes, 81 necessitam de algum conserto ou manutenção, e outros 33 serão destinados a leilão. Para colocar em condições a parte útil da frota, o Município terá de gastar R$ 627.100,00 (seiscentos e vinte e sete mil e cem reais).', <br/>, <br/>, 'Desestruturação física e administrativa', <br/>, <br/>, 'O estado físico de algumas dependências e próprios municipais, como secretarias, escolas, postos de saúde e edificações históricas, é descrito pelo prefeito como “caótico”. As Secretarias de Transportes, Serviços Urbanos e Educação, no final do governo passado, foram retiradas de onde estavam e instaladas em locais sem a mínima condição de trabalho. É o caso da Secretaria de Educação, acomodada em instalações precárias do edifício do antigo Instituto Palmyra Vieira (Escola Nossa Senhora Menina), que neste espaço, tem que preparar o início do ano letivo. “Dentre todas as situações graves, é a que mais preocupa”, assinalou, ressaltando ainda que em muitas secretarias não foram encontrados processos, documentos e convênios da gestão anterior. ', <br/>, '\xa0 \xa0', <br/>, 'Medidas para enfrentar a Crise', <br/>, <br/>, 'Para combater o que chamou de “tsunami financeira e administrativa”, o prefeito anunciou um conjunto de ações que serão tomadas na busca do equilíbrio fiscal e financeiro, permitindo ao Município recuperar sua capacidade de investimento.\xa0 Desde o primeiro dia de mandato, estão cortadas, de fato, quatro secretarias, e será feito um corte de 50% em horas extras, estágios, e redução no gasto com diárias em geral, especialmente do Prefeito, Vice e Secretários, Os cargos em comissão (CCs) serão cortados em 50%, e o uso de veículos e outros recursos será racionalizado, fazendo-se gestão de pessoal.Sobre os concursos, informou que serão feitas poucas nomeações essenciais, e depois as nomeações serão suspensas pelo menos por um ano. Com estas medidas, estima-se uma economia de R$ 3,5 milhões ao ano.', <br/>, <br/>, 'Ressalta que, em doze dias de mandato, já foi efetuado o pagamento da folha de dezembro e que nesta sexta-feira serão pagos os R$ 338.000,00 dos servidores que não financiaram o 13.º salário. Já foram pagos os R$ 290mil relativos ao convênio com a Irmandade Santa Casa de Caridade, e foi reaberto o ano letivo das creches no último dia 9.\xa0 Frentes de trabalho das secretarias de Obras, Transportes e Serviços Urbanos estão realizando reparos emergenciais, e nos próximos dias será reaberta a Farmácia Básica, que estava com o teto caindo, e a Unidade Básica de Saúde do bairro Bom Fim, que apesar de ter sido inaugurada recentemente, já precisa de reparos em goteiras. ', <br/>, <br/>, 'Questionado sobre o Carnaval deste ano, o Prefeito afirmou que dificilmente serão aportados recursos públicos na festa. “Temos que fazer escolhas. Há despesas necessárias nos postos de saúde e nas escolas. No dia 16, será realizada uma reunião da Secretaria de Turismo com as entidades carnavalescas, para pensar formas de realização da festa com os meios e recursos das próprias entidades. Sobre o Piso do Magistério, ressaltou que a Secretaria da Educação, junto com a Procuradoria Jurídica, estarão estudando meios e formas de garantir o seu cumprimento, com a devida redução de despesas. “Sempre priorizamos uma remuneração de qualidade para nossos professores, e apesar da gravidade da crise, assim queremos continuar fazendo”, ressaltou. \xa0', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 12/01/2017']"
5224,['Serviços Urbanos mobiliza frentes de trabalho            \r\n'],"['Aliada ao esforço de combater a crise financeira e estrutural deixada pela gestão anterior, o novo governo tem as demandas da população para ser enfrentadas, especialmente a recuperação da infra-estrutura. Em função disto, a Secretaria de Serviços Urbanos, atendendo determinação do prefeito Rossano Gonçalves, está atuando com frentes de trabalho em pontos precários das vias urbanas.', <br/>, <br/>, 'Na tarde desta quinta-feira, equipes da SEMUR estiveram na rua João Antônio Moreira, bairro São Bento, com uma patrola locada, realizando a manutenção do pavimento. “Estão sendo priorizadas neste momento as vias que fazem parte do trajeto do transporte coletivo”,salienta o secretário Antônio Pedro “Pepeca” Bertazzo. ', <br/>, <br/>, 'Nesta quarta-feira, 11 de janeiro, as equipes realizaram manutenção e corte do gramado no trevo da BR-290, acesso de muitos turistas argentinos nesta época do ano.\xa0 Além disso, nestes doze dias de novo governo, a Secretaria de Serviços Urbanos já retirou lixo de mais de 90 pontos de entulho e monturo que estavam espalhados pela cidade, alguns há mais de seis meses. “Com dificuldades, mas com determinação, vamos cumprindo nossa missão que foi dada pelo prefeito, com a confiança da população”, ressalta o secretário. ', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>]","['São Gabriel, 12/01/2017']"
5225,['Prefeitura e Celulose Riograndense iniciam parcerias para operações nas estradas rurais            \r\n'],"['Uma das grandes preocupações da população de São Gabriel, especialmente dos moradores do Interior e das pessoas vinculadas direta ou indiretamente á produção primária, é o estado precário de conservação da maioria das estradas municipais. O novo governo, convicto da importância de firmar parcerias para resolver este e outros desafios, iniciou nesta quarta-feira, 11 de janeiro, as tratativas para uma futura parceria público-privada para a conservação e melhoramento das estradas do Interior, com a empresa CMPC Celulose Riograndense.', <br/>, <br/>, 'Em audiência com o Coordenador de Operações Florestais da empresa, Lucas Pissinin, com a presença do Secretário de Agricultura e Transportes, Carlos Cléber Dias Leal, o prefeito Rossano Gonçalves iniciou as conversações para uma parceria visando a manutenção de trechos específicos de estradas.\xa0 A empresa, que é considerada a maior fábrica de celulose e papel da América Latina, atua com silvicultura e áreas de florestamento em São Gabriel, e se propõe a utilizar suas máquinas para melhoramento de estradas municipais por onde transita sua produção. A prefeitura, nesta parceria, fornecerá material. “Neste primeiro momento, serão feitas ações emergenciais, mas vamos estabelecer tratativas para um planejamento de manutenções ao longo de todo o ano”, ressaltou Pissinin.', <br/>, <br/>, 'O prefeito ressaltou a importância destas parcerias como um modelo a ser seguido. “Parcerias com a iniciativa privada, neste contexto de grave crise financeira, serão fundamentais para que ações efetivas se concretizem em favor da comunidade, com a própria comunidade sendo parceira das soluções”, ressaltou o prefeito. \xa0', <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>]","['São Gabriel, 12/01/2017']"
5226,['Rossano Gonçalves é eleito vice-presidente do Codepampa            \r\n'],"['Em Assembléia Geral Ordinária transcorrida na manhã desta sexta-feira, 13\xa0 de janeiro, em Santa Margarida do Sul, o Consórcio de Desenvolvimento dos Municípios da Região do Pampa (Codepampa) elegeu sua nova diretoria executiva para o exercício de 2017, reconduzindo para a sua presidência o prefeito de Quaraí, Ricardo Gadret (Solidariedade), e elegendo, como vice-presidente, o prefeito de São Gabriel, Rossano Dotto Gonçalves, (PDT). ', <br/>, <br/>, 'Formado por 15 municípios das microrregiões da Fronteira Oeste e Campanha Central, o consórcio foi criado em 2015 com o objetivo de desenvolver ações conjuntas em prol do desenvolvimento regional. Na mesma assembléia, os municípios participantes deliberaram sobre a entrega de planos de trabalhos pendentes de um convênio com o Ministério do Desenvolvimento Agrário e Secretaria de Desenvolvimento Rural do Rio Grande do Sul, que fornece máquinas e implementos para utilização em vias internas de assentamentos nos municípios participantes do consórcio, e também trataram sobre um novo projeto, já protocolado no Sistema de Convênios do Governo Federal, no valor de R$ 70 milhões, para aquisição de mais de 45 máquinas, caçambas, motoniveladoras, rolo compactador e outros equipamentos para utilização em obras viárias em todos os municípios participantes. ', <br/>, <br/>, 'Como vice-presidente da nova diretoria da Codepampa, Rossano defende que os municípios tenham unidade de ação e, após a etapa documental, pressionem a Bancada Gaúcha em Brasília, declarando a prioridade deste projeto. “É tempo de deixar claro para nossos parlamentares na capital federal, que projetos de emendas individuais são ações que não compensam para as comunidades. É preciso que todos eles nos apóiem nos grandes projetos, que realmente terão impacto no desenvolvimento dos municípios e da região”, assinalou Rossano Gonçalves.', <br/>, <br/>, <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 13/01/2017']"
5227,['Agricultores podem fazer pedidos de alevinos            \r\n'],"['Os agricultures e piscicultores de São Gabriel já podem fazer suas encomendas de alevinos para o desenvolvimento de sua atividade de criação. A informação é do Secretário que acumula as pastas de Agricultura e Transportes, Carlos Cléber Dias Leal.', <br/>, <br/>, 'Segundo o secretário, a Prefeitura está promovendo o fornecimento destes alevinos como forma de incentivar a diversificação da matriz produtiva, fomentando alternativas econômicas para o homem do campo. “São alevinos de qualidade, de diversas espécies, que o produtor pode adquirir a baixo custo, o que é uma forma de incentivar sua atividade e garantir uma padronização de qualidade na produção dos nossos pequenos piscicultores”, salientou.', <br/>, <br/>, 'O secretário salienta que os produtores interessados devem encomendar seus alevinos diretamente na Secretaria Municipal da Agricultura, na avenida Tristão Pinto, sem número (Patronato), até o dia 23. A previsão de chegada dos alevinos é até o dia 25. “Apoiar o produtor rural e ajudá-lo a dinamizar sua produção, é uma prioridade do prefeito Rossano, e com certeza estamos todos imbuídos desta causa”, ressaltou. ', <br/>, '\xa0 \xa0', <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 16/01/2017']"
5228,['Frentes de trabalho recuperam estradas            \r\n'],"['Apesar da crise financeira e estrutural que atinge a Prefeitura de São Gabriel, equipes de diversas secretarias estão empenhadas em resolver problemas graves e emergenciais de infra-estrutura na cidade e no Interior. Uma destas secretarias é a pasta de Transportes, que sofrerá fusão com a de Agricultura na futura reforma administrativa, e que é exercida pelo secretário Carlos Cléber Dias Leal. ', <br/>, <br/>, 'Ao longo dos primeiros quinze dias de governo, frentes de trabalho da Secretaria de Transportes realizaram serviços de recuperação em regiões como Suspiro, Batovi, Reúna, Tiarajú e Catuçaba. “Enfrentamos situações de muita precariedade, e muitas máquinas apresentaram problemas, mas conseguimos realizar serviços de drenagem,recuperação de bueiros, patrolamento e recuperação de muitos pontos críticos. Felizmente, os resultados começam a aparecer. Há muitos pontos críticos por todo o Interior, mas pedimos paciência a todos os produtores, porque estamos seguindo um cronograma e vamos realizar o atendimento necessário”, salientou.', <br/>, <br/>, 'Produtores rurais e usuários das estradas já elogiam o trabalho feito, e ressaltam a confiança no prefeito Rossano, no secretário e na equipe de trabalho. “Que belo trabalho está sendo feito, parabéns, nosso setor rural agradece”, disse o agropecuarista Gabriel Teixeira Chiapetta. “Excelente trabalho”, afirmou a produtora rural Roselba Saccol.. “Ainda há muito trabalho a fazer, mas com a nova logística que o prefeito Rossano e o secretário estão implementando, nós usuários das estradas municipais teremos um problema a menos”, ressaltou o vereador e produtor rural André Matheus Focaccia (PSD).\xa0 ‘Estamos cientes que os desafios ainda são muitos, mas com coragem, determinação e a confiança da comunidade e do prefeito Rossano, iremos em frente”, assinalou. ', <br/>, '\xa0 \xa0', <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 16/01/2017']"
5229,['Assistência Social melhora condições de doações para famílias em situação de risco            \r\n'],"['Assistência Social melhora condições de doações para famílias em situação de risco', <br/>, <br/>, 'A meta principal do governo municipal, no que tange à Assistência Social,é a humanização do atendimento e do cuidado com as pessoas e famílias atendidas pelos programas e serviços da secretaria. Com este objetivo traçado, a Vice-Prefeita de São Gabriel e secretária municipal de Assistência Social, Karen Lannes, determinou a lavagem e cuidadoso armazenamento dos itens de vestuário disponíveis para doação no Plantão Social da secretaria.', <br/>, <br/>, 'Segundo a vice-prefeita, medidas simples fazem toda a diferença no cuidado com as pessoas. “Quando falo que o Prefeito e sua equipe querem humanizar o atendimento, é porque queremos tratar as pessoas com respeito, não é justo entregar doações com mau cheiro e sujas, como encontramos aqui na secretaria. Quando estiverem limpas estaremos retomando as doações e estaremos avisando a comunidade,” ressaltou.', <br/>, <br/>, 'Além disso, a secretária já está buscando contato com as esferas federal e estadual do SUAS – Sistema Único de Assistência Social, como Ministério do Desenvolvimento Social e Secretaria Estadual de Cidadania, para buscar recursos e formas de aperfeiçoar a rede de proteção social disponível para a comunidade. “A estrutura de programas e serviços precisa ser mais ágil, mais dinâmica, e contar com mais recursos. Estamos trabalhando para isso, dentro do compromisso que o prefeito Rossano e eu,fizemos com a população”, frisa Karen Lannes. \xa0', <br/>, '\xa0 \xa0', <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, 'Colaborou: João Pedro Lemos – Chefe de Gabinete da Vice-Prefeita', <br/>, <br/>, <br/>]","['São Gabriel, 16/01/2017']"
5230,"['Parceria com Marfrig será aprimorada, garante o prefeito.\r\n']","['A parceria com quem gera empregos e atrai divisas para a economia do Município, no novo governo municipal, deve ser intensificada e aprimorada. Com este propósito, o prefeito Rossano Gonçalves recebeu em seu gabinete o Gerente Industrial do Frigorífico Marfrig, Matheus Dourado. Participaram do encontro o Chefe de Gabinete Rafael Gonçalves, o Secretário da Fazenda Artur Goularte e o Secretário de Obras, vereador Marcos “Mec” Vieira. ', <br/>, <br/>, 'A rede de indústrias Marfrig possui dois frigoríficos no Rio Grande do Sul, tendo em São Gabriel a sua mais moderna planta frigorífica, onde gera cerca de 700 empregos, com a maior parte de sua produção destinada ao mercado interno, e também negócios de exportação com alguns dos mercados mais rentáveis e exigentes do planeta.\xa0 O certificado de exportação só é liberado pelo governo federal mediante fiscalização através do SIF (Selo de Inspeção Federal), que é fiscalizado com veterinários da prefeitura, mediante convênio com o Município.\xa0 “Este convênio começou ainda em minha terceira gestão, e certamente vamos dar a devida atenção para que ele tenha regularidade, e não haja prejuízo algum às exportações que geram receita tanto para o Estado quanto para o nosso Município”, declarou o Prefeito. ', <br/>, <br/>, 'O governo municipal também sinalizou que irá aprimorar a parceria para a obra de asfaltamento dos acessos ao frigorífico pela RS 630, uma das exigências para viabilizar a exportação de carne “in natura” da região para os mercados do NAFTA (México, Canadá e Estados Unidos). “Esta é uma ação estratégica para o desenvolvimento. Quando o frigorífico exporta para mercados que remuneram bem, ganha a indústria, ganha o industriário que trabalha nela, ganha o produtor que é melhor remunerado por sua carne, o trabalhador rural, a economia toda da cidade. Quem gera emprego merece toda nossa atenção, e por isso,sem dúvida, seremos parceiros do Marfrig e das demais empresas que empregam a nossa gente gabrielense”, salientou Rossano. ', <br/>, '\xa0 \xa0. ', <br/>, 'Redação: Cláudio Moreira (MTb/DRT/RS 010499)', <br/>, <br/>, <br/>]","['São Gabriel, 17/01/2017']"
